Unnamed: 0,id,scrape_id,last_scraped,host_url,host_location,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,longitude,property_type,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_name,host_listings_count,has_availability,number_of_reviews,price
1816,52842898,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/24300575,"British Columbia, Canada",,f,3,"['email', 'phone']",-123.53305,Entire guesthouse,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""Smoke alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Electric stove"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Coffee maker: french press"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Kitchen"", ""Clothing storage: dresser"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""Baking sheet"", ""Pets allowed"", ""Body soap"", ""Cooking basics"", ""Extra pillows and blankets"", ""Bed linens"", ""Wine glasses"", ""Freezer""]",1,7,1,1,1125,1125,1.0,1125.0,,58,88,90,29/12/24,19,1,13/11/21,12/12/24,4.82,4.85,4.87,4.93,4.87,4.84,4.58,,1,1,0,0,2.81,Brette,1,t,107,$108.00 
1817,52863942,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/195645342,,80%,f,46,"['email', 'phone']",-123.72887,Entire condo,1.5,1.5 baths,1.0,2.0,"[""Sea view"", ""Free parking on premises"", ""Mountain view"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Patio or balcony"", ""Ethernet connection"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""River view"", ""Dining table"", ""Harbor view"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Dryer"", ""Hot water"", ""Books and reading material"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Laundromat nearby"", ""Dishwasher"", ""Gym"", ""Elevator"", ""Dedicated workspace"", ""Marina view"", ""Ocean view"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove"", ""Beach view""]",30,1125,30,30,1125,1125,30.0,1125.0,,60,90,365,29/12/24,0,0,27/12/21,16/09/23,4.71,4.81,4.9,3.95,4.57,4.67,4.62,,30,30,0,0,0.57,Deidre,31,t,21,$96.00 
1819,52906662,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/114046399,"Colwood, Canada",100%,t,1,"['email', 'phone']",-123.49036,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Radiant heating"", ""Refrigerator"", ""Free street parking"", ""Shared beach access"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Shared patio or balcony"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Fast wifi \u2013 291 Mbps"", ""Blender"", ""Stainless steel electric stove"", ""Private entrance"", ""Stainless steel oven"", ""Hot water kettle"", ""Shared hot tub - available all year, open specific hours"", ""Hot water"", ""Books and reading material"", ""Kitchen"", ""Baby monitor"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Coffee"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""50 inch HDTV with Disney+, HBO Max, Netflix"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Bed linens"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",2,365,2,2,1125,1125,2.0,1125.0,,53,83,172,29/12/24,10,1,26/12/21,08/12/24,4.96,4.99,4.99,5.0,4.99,4.93,4.96,,1,1,0,0,1.94,Daniel,1,t,71,$132.00 
1822,52918950,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/216802560,"Sidney, Canada",100%,t,1,"['email', 'phone']",-123.40814,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Refrigerator"", ""Free street parking"", ""Fast wifi \u2013 161 Mbps"", ""Dining table"", ""Portable air conditioning"", ""Self check-in"", ""Dove conditioner"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Stainless steel electric stove"", ""Private entrance"", ""Stainless steel oven"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Dove body soap"", ""Coffee"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""42 inch HDTV with Netflix, premium cable"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Dove shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer""]",3,63,3,3,63,63,3.0,63.0,,35,54,112,29/12/24,23,1,31/10/21,18/12/24,5.0,5.0,5.0,4.99,5.0,4.92,4.96,,1,1,0,0,1.92,Darcy,1,t,74,$118.00 
1823,52963661,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/15973832,"Victoria, Canada",100%,t,1,"['email', 'phone', 'work_email']",-123.42607,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Outdoor furniture"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 2 spaces"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Fridigaire electric stove"", ""Ethernet connection"", ""Radiant heating"", ""Free dryer \u2013 In building"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Self check-in"", ""Essentials"", ""Kitchen Aid refrigerator"", ""Frigidaire oven"", ""Toaster"", ""Cleaning available during stay"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""40 inch HDTV with standard cable, Chromecast"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""Dedicated workspace"", ""Free washer \u2013 In building"", ""Fast wifi \u2013 182 Mbps"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Freezer""]",90,180,90,90,180,180,90.0,180.0,,0,0,150,29/12/24,1,0,07/11/21,31/12/23,4.95,4.97,4.92,4.99,4.99,4.9,4.94,,1,1,0,0,3.73,Bill,1,t,143,$60.00 
1824,52967491,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/354115828,"North Saanich, Canada",33%,f,1,"['email', 'phone']",-123.41739,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Conditioner"", ""Smoke alarm"", ""Cleaning products"", ""Refrigerator"", ""Shared beach access"", ""Shampoo"", ""55 inch HDTV with Chromecast, premium cable, Netflix"", ""Electric stove"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Central heating"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Extra pillows and blankets"", ""Bed linens"", ""Wine glasses"", ""Freezer""]",2,12,2,2,12,12,2.0,12.0,,54,84,358,29/12/24,1,0,14/12/21,20/05/24,4.67,4.78,5.0,5.0,5.0,4.89,4.89,,1,1,0,0,0.24,Sharon,1,t,9,$120.00 
1825,52968662,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/428836791,,17%,f,1,['phone'],-123.36796,Entire guest suite,1.0,1 bath,2.0,0.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Conditioner"", ""Smoke alarm"", ""Cleaning products"", ""Refrigerator"", ""Free street parking"", ""Host greets you"", ""TV with Amazon Prime Video, HBO Max, Netflix"", ""Shared beach access"", ""Shampoo"", ""Dining table"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Stainless steel electric stove"", ""Private entrance"", ""Stainless steel oven"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Washer \u2013\u00a0In unit"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Central heating"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Coffee"", ""Laundromat nearby"", ""Dryer \u2013\u00a0In unit"", ""Body soap"", ""Dedicated workspace"", ""Cooking basics"", ""Central air conditioning"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Free driveway parking on premises"", ""Freezer""]",31,365,31,31,365,365,31.0,365.0,,6,6,279,29/12/24,0,0,14/11/21,03/09/23,4.92,5.0,5.0,5.0,5.0,5.0,4.46,,1,1,0,0,0.34,Angeline,1,t,13,$110.00 
1826,52968759,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/428837157,,53%,f,1,"['email', 'phone']",-123.53448,Entire guest suite,1.0,1 bath,2.0,2.0,"[""Exercise equipment"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Backyard"", ""Outdoor dining area"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Lockbox"", ""Self check-in"", ""Heating"", ""Dryer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Books and reading material"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Pets allowed"", ""Coffee"", ""Lake view"", ""First aid kit"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Beach access \u2013 Beachfront"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Lake access""]",4,1125,3,3,1125,1125,3.0,1125.0,,58,88,348,29/12/24,12,0,27/06/22,06/10/24,4.87,4.97,4.74,4.97,4.9,5.0,4.9,,1,1,0,0,1.01,Jesse,1,t,31,$175.00 
1827,52992363,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/40529437,"Victoria, Canada",97%,t,162,"['email', 'phone']",-123.3648,Entire home,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Air conditioning"", ""Smoke alarm"", ""Patio or balcony"", ""Refrigerator"", ""Fast wifi \u2013 449 Mbps"", ""Shampoo"", ""Pool"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Dryer"", ""TV with standard cable"", ""Hot water kettle"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""BBQ grill"", ""Hot tub"", ""Dishwasher"", ""Body soap"", ""Gym"", ""First aid kit"", ""Elevator"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",1,1000,90,90,1000,1000,90.0,1000.0,,1,1,212,29/12/24,0,0,,,,,,,,,,41382,43,43,0,0,,Victoria Prime Services,45,t,0,$146.00 
1829,52994122,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/429019926,,100%,t,2,"['email', 'phone']",-123.31679,Entire home,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Courtyard view"", ""Shampoo"", ""TV"", ""Lockbox"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Heating"", ""Dryer"", ""Private patio or balcony"", ""Clothing storage"", ""Backyard - Fully fenced"", ""Hot water"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Dishwasher"", ""Exterior security cameras on property"", ""Cooking basics"", ""Washer"", ""Central air conditioning"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove""]",1,365,1,1,365,365,1.0,365.0,,56,86,360,29/12/24,36,1,01/11/21,14/12/24,4.86,4.82,4.89,4.92,4.88,4.75,4.67,,1,1,0,0,2.18,Kate,1,t,84,$162.00 
1830,53015091,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/365316306,,82%,t,2,"['email', 'phone']",-123.422,Entire home,1.0,1 bath,2.0,2.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Free street parking"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Blender"", ""Stainless steel electric stove"", ""Private entrance"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""Full size stainless  refrigerator"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Laundromat nearby"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""Keypad"", ""Private backyard"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Beach essentials"", ""Private BBQ grill"", ""Carbon monoxide alarm"", ""Freezer""]",5,30,5,5,30,30,5.0,30.0,,1,1,18,29/12/24,10,0,24/05/22,13/09/24,5.0,4.96,5.0,5.0,5.0,5.0,4.96,,1,1,0,0,0.79,Cindy,1,t,25,$190.00 
1834,53118847,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/200220636,"Victoria, Canada",98%,,13,"['email', 'phone']",-123.40186,Entire guest suite,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""Luggage dropoff allowed"", ""TV"", ""Dining table"", ""Portable air conditioning"", ""Electric stove"", ""Self check-in"", ""Bathtub"", ""Pantene shampoo"", ""Essentials"", ""Oven"", ""Toaster"", ""Clothing storage: closet"", ""Private entrance"", ""Fast wifi \u2013 351 Mbps"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Central heating"", ""Coffee maker: Keurig coffee machine"", ""BBQ grill"", ""Dove body soap"", ""Coffee"", ""Dishwasher"", ""Smart lock"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""Pantene conditioner"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Freezer""]",3,1125,3,28,1125,1125,9.8,1125.0,,25,55,235,29/12/24,1,1,21/12/21,12/12/24,4.27,4.55,4.09,5.0,4.91,4.91,4.27,,5,5,0,0,0.3,Peter,6,t,11,$131.00 
1835,53135042,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/9409761,"Victoria, Canada",80%,t,1,"['email', 'phone']",-123.42006,Entire guesthouse,1.0,1 bath,2.0,3.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Air conditioning"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Shampoo"", ""Freezer"", ""TV"", ""Induction stove"", ""Dining table"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Private entrance"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Bluetooth sound system"", ""Ceiling fan"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Coffee"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Heating - split type ductless system"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Drying rack for clothing"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Miele refrigerator""]",2,50,2,2,50,50,2.0,50.0,,0,0,36,29/12/24,23,0,26/03/24,21/10/24,5.0,4.91,4.91,5.0,4.96,4.96,4.87,,1,1,0,0,2.47,Amanda,1,t,23,$185.00 
1836,53136382,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/162932839,"British Columbia, Canada",0%,f,2,"['email', 'phone']",-123.41206,Entire home,1.5,1.5 baths,2.0,2.0,"[""TV"", ""Dedicated workspace"", ""Free parking on premises"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer"", ""Smoking allowed"", ""First aid kit""]",3,14,3,3,14,14,3.0,14.0,,54,83,83,29/12/24,0,0,22/12/21,22/12/21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2,2,0,0,0.03,Matty & Diana,2,t,1,$175.00 
1837,53173591,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/392536821,,100%,t,1,['phone'],-124.40686,Entire home,2.0,2 baths,3.0,3.0,"[""Fireplace guards"", ""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Conditioner"", ""Smoke alarm"", ""Cleaning products"", ""Standalone high chair"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""TV"", ""Dining table"", ""Electric stove"", ""Self check-in"", ""Crib"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Private entrance"", ""Fire pit"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""Ceiling fan"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Cooking basics"", ""Private beach access \u2013 Beachfront"", ""Washer"", ""Keypad"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Bed linens"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Board games"", ""Beach view"", ""Freezer""]",3,365,3,3,1125,1125,3.0,1125.0,,45,75,225,29/12/24,10,0,02/01/22,13/11/24,4.78,4.89,4.78,4.94,4.89,5.0,4.72,,1,1,0,0,0.49,Sydney,1,t,18,$400.00 
1838,53184630,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/936587,"Bogota, Colombia",27%,f,1,"['email', 'phone']",-123.4178,Entire home,2.5,2.5 baths,3.0,4.0,"[""Private hot tub - available all year, open 24 hours"", ""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Smoke alarm"", ""Cleaning products"", ""HDTV with Netflix"", ""Outdoor dining area"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Fire pit"", ""Children\u2019s books and toys"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""Rice maker"", ""Drying rack for clothing"", ""Keypad"", ""Bread maker"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Central air conditioning"", ""Coffee maker"", ""Wine glasses"", ""Stainless steel gas stove"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Freezer""]",3,365,3,3,365,365,3.0,365.0,,12,25,209,29/12/24,2,0,02/01/22,11/08/24,5.0,4.8,5.0,5.0,5.0,4.6,4.8,,1,1,0,0,0.14,Tania,1,t,5,$450.00 
1839,53187146,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/9153672,"Victoria, Canada",97%,t,60,"['email', 'phone']",-123.36441,Entire condo,2.0,2 baths,2.0,2.0,"[""Free residential garage on premises \u2013 1 space"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Backyard"", ""Ethernet connection"", ""Refrigerator"", ""Shared beach access"", ""Shampoo"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Central heating"", ""Pack \u2019n play/Travel crib - available upon request"", ""BBQ grill"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Indoor fireplace: electric"", ""Free washer \u2013 In unit"", ""Elevator"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""60 inch HDTV with standard cable"", ""Central air conditioning"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",30,1000,30,30,1125,1125,30.0,1125.0,,60,90,273,29/12/24,2,0,23/04/22,01/04/24,4.57,5.0,5.0,4.71,5.0,4.29,4.29,,33,33,0,0,0.21,Laura Dawn,35,t,7,$145.00 
